INFO train_timer.py(138): it: 100/160000, lr: 0.000016, loss: 24.3225, eta: 17:00:38, time: 37.9151
INFO train_timer.py(138): it: 87600/160000, lr: 0.000493, loss: 3.7924, eta: 3:28:35, time: 17.3619
INFO train_timer.py(138): it: 87700/160000, lr: 0.000492, loss: 3.6900, eta: 3:28:16, time: 16.0943
INFO train_timer.py(138): it: 87800/160000, lr: 0.000491, loss: 3.7514, eta: 3:27:59, time: 16.9699
INFO train_timer.py(138): it: 87900/160000, lr: 0.000491, loss: 3.6976, eta: 3:27:41, time: 16.1085
INFO train_timer.py(138): it: 88000/160000, lr: 0.000490, loss: 3.7122, eta: 3:27:23, time: 17.0803
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.772715
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7727
INFO train_timer.py(138): it: 88100/160000, lr: 0.000490, loss: 3.7409, eta: 3:27:22, time: 36.7226
INFO train_timer.py(138): it: 88200/160000, lr: 0.000489, loss: 3.8251, eta: 3:27:04, time: 17.0937
INFO train_timer.py(138): it: 88300/160000, lr: 0.000488, loss: 3.7727, eta: 3:26:46, time: 15.9523
INFO train_timer.py(138): it: 88400/160000, lr: 0.000488, loss: 3.7579, eta: 3:26:28, time: 17.0677
INFO train_timer.py(138): it: 88500/160000, lr: 0.000487, loss: 3.7240, eta: 3:26:10, time: 16.2050
INFO train_timer.py(138): it: 88600/160000, lr: 0.000486, loss: 3.8138, eta: 3:25:53, time: 17.3907
INFO train_timer.py(138): it: 88700/160000, lr: 0.000486, loss: 3.6906, eta: 3:25:35, time: 16.2947
INFO train_timer.py(138): it: 88800/160000, lr: 0.000485, loss: 3.7259, eta: 3:25:18, time: 17.3599
INFO train_timer.py(138): it: 88900/160000, lr: 0.000485, loss: 3.6717, eta: 3:25:00, time: 16.2817
INFO train_timer.py(138): it: 89000/160000, lr: 0.000484, loss: 3.7489, eta: 3:24:42, time: 17.4785
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.768674
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7687
INFO train_timer.py(138): it: 89100/160000, lr: 0.000483, loss: 3.7665, eta: 3:24:42, time: 38.6701
INFO train_timer.py(138): it: 89200/160000, lr: 0.000483, loss: 3.7245, eta: 3:24:25, time: 17.3570
INFO train_timer.py(138): it: 89300/160000, lr: 0.000482, loss: 3.7012, eta: 3:24:06, time: 16.0765
INFO train_timer.py(138): it: 89400/160000, lr: 0.000482, loss: 3.6340, eta: 3:23:49, time: 17.1573
INFO train_timer.py(138): it: 89500/160000, lr: 0.000481, loss: 3.6993, eta: 3:23:31, time: 16.0318
INFO train_timer.py(138): it: 89600/160000, lr: 0.000480, loss: 3.7227, eta: 3:23:14, time: 17.4807
INFO train_timer.py(138): it: 89700/160000, lr: 0.000480, loss: 3.6996, eta: 3:22:55, time: 16.2795
INFO train_timer.py(138): it: 89800/160000, lr: 0.000479, loss: 3.7813, eta: 3:22:38, time: 17.4685
INFO train_timer.py(138): it: 89900/160000, lr: 0.000479, loss: 3.6806, eta: 3:22:20, time: 16.1183
INFO train_timer.py(138): it: 90000/160000, lr: 0.000478, loss: 3.7025, eta: 3:22:03, time: 17.3204
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.772227
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7722
INFO train_timer.py(138): it: 90100/160000, lr: 0.000477, loss: 3.6896, eta: 3:22:00, time: 36.4301
INFO train_timer.py(138): it: 90200/160000, lr: 0.000477, loss: 3.6859, eta: 3:21:42, time: 16.9429
INFO train_timer.py(138): it: 90300/160000, lr: 0.000476, loss: 3.7320, eta: 3:21:24, time: 15.8586
INFO train_timer.py(138): it: 90400/160000, lr: 0.000475, loss: 3.7354, eta: 3:21:06, time: 17.0611
INFO train_timer.py(138): it: 90500/160000, lr: 0.000475, loss: 3.6905, eta: 3:20:48, time: 16.2898
INFO train_timer.py(138): it: 90600/160000, lr: 0.000474, loss: 3.7553, eta: 3:20:31, time: 17.2915
INFO train_timer.py(138): it: 90700/160000, lr: 0.000474, loss: 3.6556, eta: 3:20:13, time: 16.1046
INFO train_timer.py(138): it: 90800/160000, lr: 0.000473, loss: 3.7218, eta: 3:19:55, time: 17.3795
INFO train_timer.py(138): it: 90900/160000, lr: 0.000472, loss: 3.7116, eta: 3:19:37, time: 16.2493
INFO train_timer.py(138): it: 91000/160000, lr: 0.000472, loss: 3.6618, eta: 3:19:20, time: 17.0498
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.776648
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7766
INFO train_timer.py(138): it: 91100/160000, lr: 0.000471, loss: 3.6397, eta: 3:19:16, time: 36.0769
INFO train_timer.py(138): it: 91200/160000, lr: 0.000471, loss: 3.6949, eta: 3:18:59, time: 16.7974
INFO train_timer.py(138): it: 91300/160000, lr: 0.000470, loss: 3.6373, eta: 3:18:40, time: 15.8901
INFO train_timer.py(138): it: 91400/160000, lr: 0.000469, loss: 3.6829, eta: 3:18:23, time: 17.0662
INFO train_timer.py(138): it: 91500/160000, lr: 0.000469, loss: 3.6440, eta: 3:18:04, time: 16.1325
INFO train_timer.py(138): it: 91600/160000, lr: 0.000468, loss: 3.7013, eta: 3:17:47, time: 17.4536
INFO train_timer.py(138): it: 91700/160000, lr: 0.000467, loss: 3.6062, eta: 3:17:29, time: 16.1772
INFO train_timer.py(138): it: 91800/160000, lr: 0.000467, loss: 3.6079, eta: 3:17:11, time: 17.1428
INFO train_timer.py(138): it: 91900/160000, lr: 0.000466, loss: 3.6779, eta: 3:16:53, time: 16.2635
INFO train_timer.py(138): it: 92000/160000, lr: 0.000466, loss: 3.6651, eta: 3:16:36, time: 17.2741
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.776805
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7768
INFO train_timer.py(138): it: 92100/160000, lr: 0.000465, loss: 3.6317, eta: 3:16:32, time: 36.1214
INFO train_timer.py(138): it: 92200/160000, lr: 0.000464, loss: 3.5928, eta: 3:16:15, time: 16.8097
INFO train_timer.py(138): it: 92300/160000, lr: 0.000464, loss: 3.6230, eta: 3:15:56, time: 15.7819
INFO train_timer.py(138): it: 92400/160000, lr: 0.000463, loss: 3.6270, eta: 3:15:38, time: 16.8658
INFO train_timer.py(138): it: 92500/160000, lr: 0.000463, loss: 3.6704, eta: 3:15:20, time: 15.7786
INFO train_timer.py(138): it: 92600/160000, lr: 0.000462, loss: 3.7226, eta: 3:15:02, time: 16.8465
INFO train_timer.py(138): it: 92700/160000, lr: 0.000461, loss: 3.6787, eta: 3:14:44, time: 16.1747
INFO train_timer.py(138): it: 92800/160000, lr: 0.000461, loss: 3.5953, eta: 3:14:26, time: 17.2009
INFO train_timer.py(138): it: 92900/160000, lr: 0.000460, loss: 3.5719, eta: 3:14:08, time: 16.0301
INFO train_timer.py(138): it: 93000/160000, lr: 0.000459, loss: 3.6070, eta: 3:13:50, time: 16.9277
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.778421
INFO train_timer.py(148): The best mIoU is 0.7780, the test mIoU is: 0.7784
INFO train_timer.py(153): training done, the best mIou is: 0.7784,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 93100/160000, lr: 0.000459, loss: 3.6261, eta: 3:13:47, time: 36.5849
INFO train_timer.py(138): it: 93200/160000, lr: 0.000458, loss: 3.6764, eta: 3:13:29, time: 16.9720
INFO train_timer.py(138): it: 93300/160000, lr: 0.000458, loss: 3.6328, eta: 3:13:11, time: 16.0022
INFO train_timer.py(138): it: 93400/160000, lr: 0.000457, loss: 3.6299, eta: 3:12:53, time: 16.9933
INFO train_timer.py(138): it: 93500/160000, lr: 0.000456, loss: 3.5856, eta: 3:12:35, time: 16.0059
INFO train_timer.py(138): it: 93600/160000, lr: 0.000456, loss: 3.6577, eta: 3:12:17, time: 17.1663
INFO train_timer.py(138): it: 93700/160000, lr: 0.000455, loss: 3.6510, eta: 3:11:59, time: 16.0682
INFO train_timer.py(138): it: 93800/160000, lr: 0.000454, loss: 3.5883, eta: 3:11:41, time: 16.1398
INFO train_timer.py(138): it: 93900/160000, lr: 0.000454, loss: 3.6808, eta: 3:11:23, time: 17.1804
INFO train_timer.py(138): it: 94000/160000, lr: 0.000453, loss: 3.6261, eta: 3:11:05, time: 16.2094
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.774243
INFO train_timer.py(148): The best mIoU is 0.7784, the test mIoU is: 0.7742
INFO train_timer.py(138): it: 94100/160000, lr: 0.000453, loss: 3.5895, eta: 3:11:02, time: 37.5118
INFO train_timer.py(138): it: 94200/160000, lr: 0.000452, loss: 3.6165, eta: 3:10:43, time: 16.1201
INFO train_timer.py(138): it: 94300/160000, lr: 0.000451, loss: 3.6254, eta: 3:10:26, time: 17.3070
INFO train_timer.py(138): it: 94400/160000, lr: 0.000451, loss: 3.6329, eta: 3:10:08, time: 16.4507
INFO train_timer.py(138): it: 94500/160000, lr: 0.000450, loss: 3.6198, eta: 3:09:51, time: 17.3336
INFO train_timer.py(138): it: 94600/160000, lr: 0.000450, loss: 3.6191, eta: 3:09:32, time: 16.0447
INFO train_timer.py(138): it: 94700/160000, lr: 0.000449, loss: 3.7514, eta: 3:09:15, time: 17.4280
INFO train_timer.py(138): it: 94800/160000, lr: 0.000448, loss: 3.6521, eta: 3:08:57, time: 16.2279
INFO train_timer.py(138): it: 94900/160000, lr: 0.000448, loss: 3.6529, eta: 3:08:39, time: 17.6046
INFO train_timer.py(138): it: 95000/160000, lr: 0.000447, loss: 3.5787, eta: 3:08:21, time: 16.1830
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.769176
INFO train_timer.py(148): The best mIoU is 0.7784, the test mIoU is: 0.7692
INFO train_timer.py(138): it: 95100/160000, lr: 0.000446, loss: 3.6536, eta: 3:08:17, time: 37.2276
INFO train_timer.py(138): it: 95200/160000, lr: 0.000446, loss: 3.5841, eta: 3:07:59, time: 16.0688
INFO train_timer.py(138): it: 95300/160000, lr: 0.000445, loss: 3.6861, eta: 3:07:42, time: 17.2735
INFO train_timer.py(138): it: 95400/160000, lr: 0.000445, loss: 3.5746, eta: 3:07:24, time: 17.2574
INFO train_timer.py(138): it: 95500/160000, lr: 0.000444, loss: 3.6037, eta: 3:07:08, time: 19.4667
INFO train_timer.py(138): it: 95600/160000, lr: 0.000443, loss: 3.5209, eta: 3:06:50, time: 15.8989
INFO train_timer.py(138): it: 95700/160000, lr: 0.000443, loss: 3.5762, eta: 3:06:32, time: 17.2462
INFO train_timer.py(138): it: 95800/160000, lr: 0.000442, loss: 3.5884, eta: 3:06:14, time: 16.0558
INFO train_timer.py(138): it: 95900/160000, lr: 0.000441, loss: 3.6105, eta: 3:05:57, time: 18.4525
INFO train_timer.py(138): it: 96000/160000, lr: 0.000441, loss: 3.6229, eta: 3:05:39, time: 16.4499
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.777875
INFO train_timer.py(148): The best mIoU is 0.7784, the test mIoU is: 0.7779
INFO train_timer.py(138): it: 96100/160000, lr: 0.000440, loss: 3.6472, eta: 3:05:35, time: 37.7820
INFO train_timer.py(138): it: 96200/160000, lr: 0.000440, loss: 3.5725, eta: 3:05:17, time: 15.7435
INFO train_timer.py(138): it: 96300/160000, lr: 0.000439, loss: 3.6241, eta: 3:04:59, time: 16.8543
INFO train_timer.py(138): it: 96400/160000, lr: 0.000438, loss: 3.6284, eta: 3:04:40, time: 15.6025
INFO train_timer.py(138): it: 96500/160000, lr: 0.000438, loss: 3.6046, eta: 3:04:22, time: 16.7857
INFO train_timer.py(138): it: 96600/160000, lr: 0.000437, loss: 3.6020, eta: 3:04:04, time: 15.7235
INFO train_timer.py(138): it: 96700/160000, lr: 0.000437, loss: 3.5464, eta: 3:03:46, time: 16.7830
INFO train_timer.py(138): it: 96800/160000, lr: 0.000436, loss: 3.5608, eta: 3:03:27, time: 15.7919
INFO train_timer.py(138): it: 96900/160000, lr: 0.000435, loss: 3.5869, eta: 3:03:10, time: 16.8848
INFO train_timer.py(138): it: 97000/160000, lr: 0.000435, loss: 3.5141, eta: 3:02:51, time: 15.6060
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.778653
INFO train_timer.py(148): The best mIoU is 0.7784, the test mIoU is: 0.7787
INFO train_timer.py(153): training done, the best mIou is: 0.7787,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 97100/160000, lr: 0.000434, loss: 3.6115, eta: 3:02:47, time: 37.3225
INFO train_timer.py(138): it: 97200/160000, lr: 0.000433, loss: 3.5435, eta: 3:02:28, time: 15.6324
INFO train_timer.py(138): it: 97300/160000, lr: 0.000433, loss: 3.6355, eta: 3:02:11, time: 17.8637
INFO train_timer.py(138): it: 97400/160000, lr: 0.000432, loss: 3.6064, eta: 3:01:53, time: 16.0364
INFO train_timer.py(138): it: 97500/160000, lr: 0.000432, loss: 3.5292, eta: 3:01:35, time: 16.8268
INFO train_timer.py(138): it: 97600/160000, lr: 0.000431, loss: 3.6340, eta: 3:01:16, time: 15.7335
INFO train_timer.py(138): it: 97700/160000, lr: 0.000430, loss: 3.5769, eta: 3:00:58, time: 16.8824
INFO train_timer.py(138): it: 97800/160000, lr: 0.000430, loss: 3.6188, eta: 3:00:40, time: 15.6166
INFO train_timer.py(138): it: 97900/160000, lr: 0.000429, loss: 3.6199, eta: 3:00:22, time: 16.8751
INFO train_timer.py(138): it: 98000/160000, lr: 0.000428, loss: 3.5892, eta: 3:00:03, time: 15.5754
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.774385
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7744
INFO train_timer.py(138): it: 98100/160000, lr: 0.000428, loss: 3.6479, eta: 2:59:58, time: 36.8786
INFO train_timer.py(138): it: 98200/160000, lr: 0.000427, loss: 3.5254, eta: 2:59:40, time: 15.8806
INFO train_timer.py(138): it: 98300/160000, lr: 0.000427, loss: 3.6210, eta: 2:59:22, time: 16.7979
INFO train_timer.py(138): it: 98400/160000, lr: 0.000426, loss: 3.5628, eta: 2:59:04, time: 15.7648
INFO train_timer.py(138): it: 98500/160000, lr: 0.000425, loss: 3.5329, eta: 2:58:46, time: 16.6329
INFO train_timer.py(138): it: 98600/160000, lr: 0.000425, loss: 3.5518, eta: 2:58:27, time: 15.7326
INFO train_timer.py(138): it: 98700/160000, lr: 0.000424, loss: 3.5189, eta: 2:58:09, time: 16.8580
INFO train_timer.py(138): it: 98800/160000, lr: 0.000423, loss: 3.5501, eta: 2:57:51, time: 15.6132
INFO train_timer.py(138): it: 98900/160000, lr: 0.000423, loss: 3.5561, eta: 2:57:33, time: 16.7847
INFO train_timer.py(138): it: 99000/160000, lr: 0.000422, loss: 3.5495, eta: 2:57:14, time: 15.7475
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.775263
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7753
INFO train_timer.py(138): it: 99100/160000, lr: 0.000422, loss: 3.5644, eta: 2:57:09, time: 36.7353
INFO train_timer.py(138): it: 99200/160000, lr: 0.000421, loss: 3.5697, eta: 2:56:50, time: 15.6120
INFO train_timer.py(138): it: 99300/160000, lr: 0.000420, loss: 3.5644, eta: 2:56:32, time: 16.9626
INFO train_timer.py(138): it: 99400/160000, lr: 0.000420, loss: 3.5439, eta: 2:56:14, time: 15.7329
INFO train_timer.py(138): it: 99500/160000, lr: 0.000419, loss: 3.5618, eta: 2:55:56, time: 16.8628
INFO train_timer.py(138): it: 99600/160000, lr: 0.000418, loss: 3.5110, eta: 2:55:38, time: 15.8653
INFO train_timer.py(138): it: 99700/160000, lr: 0.000418, loss: 3.5242, eta: 2:55:20, time: 16.8987
INFO train_timer.py(138): it: 99800/160000, lr: 0.000417, loss: 3.5526, eta: 2:55:02, time: 15.8610
INFO train_timer.py(138): it: 99900/160000, lr: 0.000417, loss: 3.6200, eta: 2:54:44, time: 16.6842
INFO train_timer.py(138): it: 100000/160000, lr: 0.000416, loss: 3.5547, eta: 2:54:25, time: 15.8084
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.770381
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7704
INFO train_timer.py(138): it: 100100/160000, lr: 0.000415, loss: 3.5859, eta: 2:54:20, time: 37.2158
INFO train_timer.py(138): it: 100200/160000, lr: 0.000415, loss: 3.5432, eta: 2:54:01, time: 15.6002
INFO train_timer.py(138): it: 100300/160000, lr: 0.000414, loss: 3.5412, eta: 2:53:43, time: 16.8817
INFO train_timer.py(138): it: 100400/160000, lr: 0.000413, loss: 3.5688, eta: 2:53:25, time: 15.5855
INFO train_timer.py(138): it: 100500/160000, lr: 0.000413, loss: 3.5295, eta: 2:53:06, time: 15.7845
INFO train_timer.py(138): it: 100600/160000, lr: 0.000412, loss: 3.4955, eta: 2:52:49, time: 16.9811
INFO train_timer.py(138): it: 100700/160000, lr: 0.000412, loss: 3.5620, eta: 2:52:30, time: 15.6896
INFO train_timer.py(138): it: 100800/160000, lr: 0.000411, loss: 3.4831, eta: 2:52:12, time: 16.8140
INFO train_timer.py(138): it: 100900/160000, lr: 0.000410, loss: 3.5383, eta: 2:51:54, time: 15.8648
INFO train_timer.py(138): it: 101000/160000, lr: 0.000410, loss: 3.5252, eta: 2:51:36, time: 16.8547
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.775737
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7757
INFO train_timer.py(138): it: 101100/160000, lr: 0.000409, loss: 3.4370, eta: 2:51:30, time: 37.2022
INFO train_timer.py(138): it: 101200/160000, lr: 0.000408, loss: 3.5151, eta: 2:51:12, time: 16.9466
INFO train_timer.py(138): it: 101300/160000, lr: 0.000408, loss: 3.4903, eta: 2:50:54, time: 15.6345
INFO train_timer.py(138): it: 101400/160000, lr: 0.000407, loss: 3.5630, eta: 2:50:36, time: 16.8278
INFO train_timer.py(138): it: 101500/160000, lr: 0.000407, loss: 3.5213, eta: 2:50:17, time: 15.7914
INFO train_timer.py(138): it: 101600/160000, lr: 0.000406, loss: 3.5525, eta: 2:50:00, time: 16.9849
INFO train_timer.py(138): it: 101700/160000, lr: 0.000405, loss: 3.4682, eta: 2:49:41, time: 15.8236
INFO train_timer.py(138): it: 101800/160000, lr: 0.000405, loss: 3.4898, eta: 2:49:24, time: 16.8775
INFO train_timer.py(138): it: 101900/160000, lr: 0.000404, loss: 3.4883, eta: 2:49:05, time: 15.7430
INFO train_timer.py(138): it: 102000/160000, lr: 0.000403, loss: 3.4979, eta: 2:48:47, time: 16.8117
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.776677
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7767
INFO train_timer.py(138): it: 102100/160000, lr: 0.000403, loss: 3.4941, eta: 2:48:41, time: 36.7775
INFO train_timer.py(138): it: 102200/160000, lr: 0.000402, loss: 3.5023, eta: 2:48:23, time: 16.8206
INFO train_timer.py(138): it: 102300/160000, lr: 0.000402, loss: 3.5231, eta: 2:48:04, time: 15.7822
INFO train_timer.py(138): it: 102400/160000, lr: 0.000401, loss: 3.5011, eta: 2:47:46, time: 16.6230
INFO train_timer.py(138): it: 102500/160000, lr: 0.000400, loss: 3.5410, eta: 2:47:28, time: 16.2830
INFO train_timer.py(138): it: 102600/160000, lr: 0.000400, loss: 3.5870, eta: 2:47:11, time: 17.3474
INFO train_timer.py(138): it: 102700/160000, lr: 0.000399, loss: 3.5302, eta: 2:46:53, time: 16.0207
INFO train_timer.py(138): it: 102800/160000, lr: 0.000398, loss: 3.5019, eta: 2:46:35, time: 16.8416
INFO train_timer.py(138): it: 102900/160000, lr: 0.000398, loss: 3.5023, eta: 2:46:16, time: 15.8480
INFO train_timer.py(138): it: 103000/160000, lr: 0.000397, loss: 3.5410, eta: 2:45:58, time: 16.5911
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.774263
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7743
INFO train_timer.py(138): it: 103100/160000, lr: 0.000397, loss: 3.4989, eta: 2:45:52, time: 37.2038
INFO train_timer.py(138): it: 103200/160000, lr: 0.000396, loss: 3.5127, eta: 2:45:34, time: 16.7348
INFO train_timer.py(138): it: 103300/160000, lr: 0.000395, loss: 3.5293, eta: 2:45:15, time: 15.8523
INFO train_timer.py(138): it: 103400/160000, lr: 0.000395, loss: 3.5576, eta: 2:44:58, time: 16.7510
INFO train_timer.py(138): it: 103500/160000, lr: 0.000394, loss: 3.4845, eta: 2:44:39, time: 15.9365
INFO train_timer.py(138): it: 103600/160000, lr: 0.000393, loss: 3.5402, eta: 2:44:21, time: 16.9040
INFO train_timer.py(138): it: 103700/160000, lr: 0.000393, loss: 3.4513, eta: 2:44:03, time: 15.6487
INFO train_timer.py(138): it: 103800/160000, lr: 0.000392, loss: 3.4843, eta: 2:43:45, time: 16.6977
INFO train_timer.py(138): it: 103900/160000, lr: 0.000392, loss: 3.5060, eta: 2:43:27, time: 15.6635
INFO train_timer.py(138): it: 104000/160000, lr: 0.000391, loss: 3.5382, eta: 2:43:09, time: 16.6915
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.775211
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7752
INFO train_timer.py(138): it: 104100/160000, lr: 0.000390, loss: 3.4468, eta: 2:43:02, time: 37.3498
INFO train_timer.py(138): it: 104200/160000, lr: 0.000390, loss: 3.4858, eta: 2:42:45, time: 18.2492
INFO train_timer.py(138): it: 104300/160000, lr: 0.000389, loss: 3.4518, eta: 2:42:26, time: 16.0086
INFO train_timer.py(138): it: 104400/160000, lr: 0.000388, loss: 3.5186, eta: 2:42:09, time: 17.2872
INFO train_timer.py(138): it: 104500/160000, lr: 0.000388, loss: 3.4610, eta: 2:41:50, time: 15.8189
INFO train_timer.py(138): it: 104600/160000, lr: 0.000387, loss: 3.5005, eta: 2:41:33, time: 16.8164
INFO train_timer.py(138): it: 104700/160000, lr: 0.000387, loss: 3.4931, eta: 2:41:14, time: 15.8713
INFO train_timer.py(138): it: 104800/160000, lr: 0.000386, loss: 3.4723, eta: 2:40:56, time: 16.7848
INFO train_timer.py(138): it: 104900/160000, lr: 0.000385, loss: 3.4770, eta: 2:40:38, time: 15.7091
INFO train_timer.py(138): it: 105000/160000, lr: 0.000385, loss: 3.4909, eta: 2:40:20, time: 16.5810
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.768367
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7684
INFO train_timer.py(138): it: 105100/160000, lr: 0.000384, loss: 3.4844, eta: 2:40:13, time: 36.6353
INFO train_timer.py(138): it: 105200/160000, lr: 0.000383, loss: 3.4992, eta: 2:39:55, time: 16.6283
INFO train_timer.py(138): it: 105300/160000, lr: 0.000383, loss: 3.4870, eta: 2:39:36, time: 15.7280
INFO train_timer.py(138): it: 105400/160000, lr: 0.000382, loss: 3.4771, eta: 2:39:18, time: 16.4938
INFO train_timer.py(138): it: 105500/160000, lr: 0.000382, loss: 3.5003, eta: 2:39:00, time: 15.5422
INFO train_timer.py(138): it: 105600/160000, lr: 0.000381, loss: 3.4811, eta: 2:38:42, time: 16.7226
INFO train_timer.py(138): it: 105700/160000, lr: 0.000380, loss: 3.4964, eta: 2:38:23, time: 15.6460
INFO train_timer.py(138): it: 105800/160000, lr: 0.000380, loss: 3.5305, eta: 2:38:05, time: 16.6999
INFO train_timer.py(138): it: 105900/160000, lr: 0.000379, loss: 3.4995, eta: 2:37:47, time: 15.5689
INFO train_timer.py(138): it: 106000/160000, lr: 0.000378, loss: 3.4949, eta: 2:37:29, time: 16.7048
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.765127
INFO train_timer.py(148): The best mIoU is 0.7787, the test mIoU is: 0.7651
INFO train_timer.py(138): it: 106100/160000, lr: 0.000378, loss: 3.4403, eta: 2:37:21, time: 37.1156
INFO train_timer.py(138): it: 106200/160000, lr: 0.000377, loss: 3.5005, eta: 2:37:03, time: 16.5809
